"attribute_set","available_for","name","theme_bg","allerretour","category_ids","depart","destination","price","websites","sku","typebillet","theme_color","typesalle","description","short_description","image","status","store","visibility","groupscatalog2_groups","type","tax_class_id"
"barcodeticket","Adults","Spectacle de Groenland - 28 $ taxes incluses","groenland","","4,8,16","","","24.3500","base","77734522","Salle Multi","000000","","<p style=""text-align: justify;""><strong><em>The Chase</em></strong>, premier album de <strong>Groenland</strong>, est paru le 16 avril 2013. Fond&eacute; par Sabrina Halde (voix, ukul&eacute;l&eacute;, claviers, percussions) et Jean-Vivier L&eacute;vesque (claviers et programmation), le groupe propose une pop indie orchestrale teint&eacute;e d&rsquo;&eacute;lectro. R&eacute;alis&eacute; par Philippe B et Guido Del Fabbro (Pierre Lapointe), l&rsquo;opus repr&eacute;sente d&rsquo;abord et avant tout, l&rsquo;aboutissement d&rsquo;un r&ecirc;ve qu&rsquo;il pourchasse depuis quelques ann&eacute;es.</p>
<p style=""text-align: justify;"">&nbsp;&laquo;&nbsp;<em>Au d&eacute;part, on voulait faire de l&rsquo;&eacute;lectro, mais on a trouv&eacute; &ccedil;a plate</em>, dit Jean-Vivier.&nbsp;<em>Donc on a ajout&eacute; des instruments le fun au fur et &agrave; mesure</em>.&nbsp;&raquo; C&rsquo;est ainsi que Jonathan Charette (batterie), Simon Gosselin (basse), Gabrielle Girard-Charest (violoncelle) et Fanny C. Laurin (violon) se sont joints aux rangs de la formation.</p>
<p style=""text-align: justify;"">Ayant &eacute;t&eacute; jou&eacute;es &agrave; quelques reprises au cours de la derni&egrave;re ann&eacute;e, les pi&egrave;ces de l&rsquo;album ont &eacute;t&eacute; remani&eacute;es et peaufin&eacute;es en studio avec l&rsquo;aide de cor&eacute;alisateurs et de S&eacute;bastien Blais-Montpetit (Patrick Watson, Radio Radio), qui assurait l&rsquo;enregistrement et le mixage de l&rsquo;album. Le&nbsp;<em>fun</em>&nbsp;a pris encore plus d&rsquo;ampleur avec l&rsquo;ajout d&rsquo;arrangements inspir&eacute;s de cordes et de vents, qui sont venus enrober les bidules &eacute;lectroniques et &eacute;lever la voix vibrante et m&eacute;lodieuse de Sabrina.</p>
<p style=""text-align: justify;""><strong><em>&laquo;&nbsp;The Chase</em></strong><em>, c&rsquo;est la poursuite d&rsquo;un id&eacute;al, c&rsquo;est le d&eacute;sir d&rsquo;&ecirc;tre en constante &eacute;volution, notre penchant &agrave; se mettre en danger pour mieux comprendre de quoi on est fait</em>, explique Sabrina.&nbsp;<em>C&rsquo;est aussi prendre des risques, pour soi-m&ecirc;me, en couple ou seul</em>.&nbsp;&raquo;</p>
<p><strong>Site web&nbsp;: </strong><a href=""http://www.groenlandband.com/"">http://www.groenlandband.com/</a><strong></strong></p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;jeudi le 6 mars 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20 h,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 28 $ (25 $ + 3 $ frais d'admission)</span></p>","/g/r/groenland2.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","ANNULÉ Spectacle de Yann Perreau -  38 $  (taxes et frais d'admission inclus)","perreau","","4,8","","","33.0500","base","443456712","Salle Multi","000000","","<p style=""text-align: justify;"">&Agrave; travers les chansons de son nouvel album &laquo;&Agrave; genoux dans le d&eacute;sir&raquo; concoct&eacute; &agrave; partir&nbsp;<span style=""font-size: 12px;"">de po&egrave;mes in&eacute;dits du po&egrave;te Claude P&eacute;loquin, en passant par les pi&egrave;ces de son&nbsp;</span><span style=""font-size: 12px;"">pr&eacute;c&eacute;dent r&eacute;pertoire, et ponctu&eacute; de d&eacute;lires dont lui seul a la touche, Perreau seul ou&nbsp;</span><span style=""font-size: 12px;"">accompagn&eacute;, s&rsquo;envole encore et toujours spectaculaire. Ayant plus que ravi le public et&nbsp;</span><span style=""font-size: 12px;"">la critique, une fois de plus, Yann surprend et confirme qu&rsquo;il a le sang show!&nbsp;</span><span style=""font-size: 12px;"">Alexandre Vigneault de La Presse: &laquo;Hier soir, au Club Soda (&hellip;) ce n&rsquo;&eacute;tait pas un&nbsp;</span><span style=""font-size: 12px;"">concert, c&rsquo;&eacute;tait un moment de musique et de libert&eacute; arrach&eacute; au pr&eacute;sent.&raquo;</span></p>
<p><strong>Site web&nbsp;: </strong><a href=""http://www.yannperreau.com/"">http://www.yannperreau.com/</a><strong></strong></p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;jeudi le 24 avril 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20 h,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">Pr&eacute;vente: 33 $&nbsp;(30 $ + 3 $ frais d'admission)</span></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 38 $ (34 $ + 4 $ frais d'admission)</span></p>
<p><em><span style=""font-size: 12px;"">La pr&eacute;vente se termine le 10 avril 2014</span></em></p>","/y/a/yann_perreau.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Spectacle d'Oliver Jones -  56$ (taxes et frais d'admission inclus) ","jones","","4,8","","","48.7100","base","45612343","Salle Multi","000000","","<p style=""text-align: justify;"">Il est le plus grand pianiste jazz de sa g&eacute;n&eacute;ration ; elle est l&rsquo;une des violonistes soliste la plus sollicit&eacute;e sur la sc&egrave;ne pop canadienne. Il est de l&rsquo;&eacute;cole d&rsquo;Oscar Petterson ; elle a accompagn&eacute; Claude Dubois sur sc&egrave;ne pendant des ann&eacute;es. Ensemble, ils repr&eacute;sentent les antipodes de la culture musicale et plusieurs g&eacute;n&eacute;rations les s&eacute;parent. Pourtant, ils cr&eacute;ent une chimie qui va bien au-del&agrave; des notes. Accompagn&eacute;s des musiciens habituels du pianiste,Oliver Joneset Jos&eacute;e Aidans vous transportent encore plus loin qu&rsquo;ils ne pourraient le faire s&eacute;par&eacute;ment.</p>","<p><span style=""font-size: 12px;""><strong>Date :</strong> vendredi le 2 mai 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20 h,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">Pr&eacute;vente: 51 $&nbsp;(47 $ + 4 $ frais d'admission)</span></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 56 $ (52 $ + 4 $ frais d'admission)</span></p>
<p><em><span style=""font-size: 12px;"">La pr&eacute;vente se termine le 18 avril 2014</span></em></p>","/j/o/jones_1.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","ANNULÉ - Spectacle de Peter Peter","peter","","4,8,16","","","24.3500","base","221188765","Salle Multi","000000","","<p>Peter fait danser sa voix et ses mots sur des programmations laqu&eacute;es de synth&eacute;tiseurs et de saxophone.&nbsp; La formation qui l&rsquo;accompagne dresse un mur limpide et granuleux sur lequel les oreilles se rivent, attentives et rassasi&eacute;es. L&rsquo;artiste pr&eacute;sente son album <em>Une version am&eacute;lior&eacute;e de la tristesse</em>, une pop &eacute;vanescente, langoureuse et tourment&eacute;e.</p>
<p><strong>Site web&nbsp;: </strong><a href=""http://www.peterpeter.ca/nouvelles.php"">http://www.peterpeter.ca/nouvelles.php</a><strong></strong></p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;vendredi le 6 juin 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20 h,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 28 $ (25 $ + 3 $ frais d'admission)</span></p>","/p/e/peterpeter2_1.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Festival de Films de ski iF3","if32","","4,8","","","20.0000","base","filmskiif3","Salle Multi","000000","","<p>L&rsquo;International Freeski Film Festival (iF3) a &eacute;t&eacute; cr&eacute;&eacute; en 2007 suite &agrave; une id&eacute;e commune partag&eacute;e par les v&eacute;t&eacute;rans de l&rsquo;industrie du ski passionn&eacute;s Felix Rioux, Doug Bishop et JF Durocher. L&rsquo;id&eacute;e &eacute;tait de cr&eacute;er un festival de cin&eacute;ma d&eacute;di&eacute; &agrave; la projection de films de freeski et &eacute;tendre la culture de ski &agrave; de nouveaux niveaux. iF3 d&eacute;coule de la n&eacute;cessit&eacute; d&rsquo;unir tous les &eacute;l&eacute;ments qui composent la culture freeski en un seul endroit, y compris les images de ski, producteurs, sportifs, photographie, marques, musique, art et soir&eacute;e. Actuellement iF3 est le plus grand rassemblement des producteurs de film ind&eacute;pendant en ski et attire des participants de l&rsquo;&eacute;v&eacute;nement, les athl&egrave;tes et les producteurs de 20 pays. Les deux pr&eacute;sentations de participation et de la vid&eacute;o de fan ont augment&eacute; chaque ann&eacute;e depuis la cr&eacute;ation de l&rsquo;&eacute;v&eacute;nement. .&nbsp;&ldquo;iF3 and its long list of powerhouse sponsors are reflections of a sport that is the fastest rising in skiing.&rdquo; &ndash;.&nbsp;Montreal Gazette.</p>
<p>&nbsp;<span style=""font-size: 12px;"">Le Festival a fait du chemin depuis 2007 et la progression n&rsquo;est pas encore finit. Initiatives et nouveaux &eacute;v&eacute;nements ont &eacute;t&eacute; ajout&eacute;s pour le festival 2013. Cela &eacute;tant dit, notre objectif de base reste le m&ecirc;me : l&rsquo;unit&eacute; et promouvoir tous les aspects de freeski et pour honorer et c&eacute;l&eacute;brer les producteurs, les photographes, les athl&egrave;tes et tout le monde qui contribue &agrave; la progression constante de l&rsquo;industrie du ski.</span></p>
<p>&nbsp;</p>
<p>&ldquo;iF3, le Cannes du monde du ski !!&rdquo; &ndash;&nbsp;<a href=""http://ESPN.com"">ESPN.com</a></p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;vendredi le 07 novembre 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20h00,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 23$</span></p>
<p><span style=""font-size: 12px;"">Pr&eacute;vente: 20$ (Disponible jusqu'au 7 octobre 2014)&nbsp;</span></p>","/i/f/if32_1.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Le Cabaret Festif! de la relève - Grande Finale - 20 $ taxes incluses ","festif","","8,100","","","17.4000","base","987345621","Salle Multi","000000","","<p style=""text-align: justify;"">Le Cabaret Festif! de la rel&egrave;ve est un concours musical mis sur pied par Le Festif! et qui est destin&eacute; aux artistes de la rel&egrave;ve. En effet, lors de trois soir&eacute;es de qualification, des artistes de partout au Qu&eacute;bec s&rsquo;offrent en prestation dans le but ultime d&rsquo;obtenir plusieurs prix tel que l'enregistrement d'un d&eacute;mo, une participation sur la grande sc&egrave;ne du Festif! de Baie-St-Paul, des participations dans plusieurs autres &eacute;v&eacute;nements et bien plus ! La grande finale se d&eacute;roulera &agrave; la Salle Multi de R&eacute;seau Charlevoix &agrave; l'H&ocirc;tel La Ferme !&nbsp;</p>
<p><strong>Site web&nbsp;: <a href=""http://www.lefestif.ca"" target=""_blank"">www.lefestif.ca</a></strong></p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;samedi le 18 avril 2015</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20 h,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 22 $</span></p>","/f/e/festif_5_.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Party du 31 décembre - adulte 38 $ - taxes incluses","jourdelan","","4,8","","","33.0500","base","345436457345","","000000","","<p>Vous cherchez le meilleur party du jour de l&rsquo;an? C&rsquo;est &agrave; l&rsquo;H&ocirc;tel La Ferme que &ccedil;a va se passer. On vous attend pour festoyer l&rsquo;arriv&eacute;e de la nouvelle ann&eacute;e. Bulles et plusieurs surprises vous y attendent! Enfilez votre habit ou votre robe de soir&eacute;e et venez f&ecirc;ter!</p>
<p>Date et heure: 31 d&eacute;cembre 2013 &agrave; partir de 22h00 <br />Adultes : 38 $ taxes et frais d&rsquo;admission inclus <br />Enfants : 19$ taxes et frais d&rsquo;admission inclus</p>","<p>Vous cherchez le meilleur party du jour de l&rsquo;an? C&rsquo;est &agrave; l&rsquo;H&ocirc;tel La Ferme que &ccedil;a va se passer. On vous attend pour festoyer l&rsquo;arriv&eacute;e de la nouvelle ann&eacute;e. Bulles et plusieurs surprises vous y attendent! Enfilez votre habit ou votre robe de soir&eacute;e et venez f&ecirc;ter!</p>
<p>Date et heure: 31 d&eacute;cembre 2013 &agrave; partir de 22h00 <br />Adultes : 38 $ taxes et frais d&rsquo;admission inclus <br />Enfants : 19$ taxes et frais d&rsquo;admission inclus</p>","/j/o/jourdelan_1.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Children","Party du 31 décembre -  - enfant 19 $ taxes incluses","jourdelan","","4,8","","","16.5300","base","3344564533111","Salle Multi","000000","","<p>Vous cherchez le meilleur party du jour de l&rsquo;an? C&rsquo;est &agrave; l&rsquo;H&ocirc;tel La Ferme que &ccedil;a va se passer. On vous attend pour festoyer l&rsquo;arriv&eacute;e de la nouvelle ann&eacute;e. Bulles et plusieurs surprises vous y attendent! Enfilez votre habit ou votre robe de soir&eacute;e et venez f&ecirc;ter!</p>
<p>Date et heure: 31 d&eacute;cembre 2013 &agrave; partir de 22h00 <br />Adultes : 38 $ taxes et frais d&rsquo;admission inclus <br />Enfants : 19$ taxes et frais d&rsquo;admission inclus</p>","<p>Vous cherchez le meilleur party du jour de l&rsquo;an? C&rsquo;est &agrave; l&rsquo;H&ocirc;tel La Ferme que &ccedil;a va se passer. On vous attend pour festoyer l&rsquo;arriv&eacute;e de la nouvelle ann&eacute;e. Bulles et plusieurs surprises vous y attendent! Enfilez votre habit ou votre robe de soir&eacute;e et venez f&ecirc;ter!</p>
<p>Date et heure: 31 d&eacute;cembre 2013 &agrave; partir de 22h00 <br />Adultes : 38 $ taxes et frais d&rsquo;admission inclus <br />Enfants : 19$ taxes et frais d&rsquo;admission inclus</p>","/j/o/jourdelan_1_1.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Film La Reine des neige - 15 h 30 - Enfant 5$ - Adulte 8 $","frozen1","","4,8,16","","","4.3500","base","879456123","Salle Multi","000000","","<p style=""text-align: justify;""><strong><em>Synopsis</em></strong></p>
<p>L&rsquo;accomplissement d&rsquo;une proph&eacute;tie a plong&eacute; le royaume d'Arendelle dans un &eacute;ternel hiver. Anna, une jeune fille aussi audacieuse qu&rsquo;optimiste, se lance alors dans un incroyable voyage &agrave; la recherche de sa s&oelig;ur, Elsa, la Reine des Neiges, en compagnie de Kristoff, un montagnard exp&eacute;riment&eacute;, et de son renne, Sven dans l&rsquo;espoir de briser cette mal&eacute;diction... En chemin, ils vont rencontrer de myst&eacute;rieux trolls et un dr&ocirc;le de bonhomme de neige nomm&eacute; Olaf, braver les conditions extr&ecirc;mes des sommets escarp&eacute;s et glac&eacute;s, et affronter la magie qui les guette &agrave; chaque pas... Anna et Kristoff vont devoir rivaliser de courage et d&rsquo;inventivit&eacute; pour survivre et sauver le royaume du chaos.</p>
<p><strong>Bande annonce :&nbsp;<a href=""http://www.youtube.com/watch?v=yAFzwiwWcjc"">http://www.youtube.com/watch?v=yAFzwiwWcjc</a>&nbsp;</strong></p>
<p>&nbsp;</p>","<p><span style=""font-size: 12px;""><strong>Date :</strong> Vendredi&nbsp;le 7 mars 2014</span></p>
<p><strong>Lieu:</strong> Salle Multi &egrave; l'H&ocirc;tel la Ferme (50 rue de la Ferme &agrave; Baie-Saint-Paul)</p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 15 h30,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">Adulte: 8 $ </span></p>
<p><span style=""font-size: 12px;"">Enfant: 5$ (moins de 18 ans)</span></p>","/f/r/frozen1.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Film La Reine des neige - 19 h 00 - Enfant 5$ - Adulte 8 $","frozen2","","4,8,16","","","4.3500","base","879456124","Salle Multi","000000","","<p style=""text-align: justify;""><strong><em>Synopsis</em></strong></p>
<p>L&rsquo;accomplissement d&rsquo;une proph&eacute;tie a plong&eacute; le royaume d'Arendelle dans un &eacute;ternel hiver. Anna, une jeune fille aussi audacieuse qu&rsquo;optimiste, se lance alors dans un incroyable voyage &agrave; la recherche de sa s&oelig;ur, Elsa, la Reine des Neiges, en compagnie de Kristoff, un montagnard exp&eacute;riment&eacute;, et de son renne, Sven dans l&rsquo;espoir de briser cette mal&eacute;diction... En chemin, ils vont rencontrer de myst&eacute;rieux trolls et un dr&ocirc;le de bonhomme de neige nomm&eacute; Olaf, braver les conditions extr&ecirc;mes des sommets escarp&eacute;s et glac&eacute;s, et affronter la magie qui les guette &agrave; chaque pas... Anna et Kristoff vont devoir rivaliser de courage et d&rsquo;inventivit&eacute; pour survivre et sauver le royaume du chaos.</p>
<p><strong>Bande annonce :&nbsp;<a href=""http://www.youtube.com/watch?v=yAFzwiwWcjc"">http://www.youtube.com/watch?v=yAFzwiwWcjc</a>&nbsp;</strong></p>
<p>&nbsp;</p>","<p><span style=""font-size: 12px;""><strong>Date :</strong> Vendredi&nbsp;le 7 mars 2014</span></p>
<p><strong>Lieu:</strong> Salle Multi &egrave; l'H&ocirc;tel la Ferme (50 rue de la Ferme &agrave; Baie-Saint-Paul)</p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 19 h00,&nbsp;</span><span style=""font-size: 12px;"">Admission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix </span></strong><span style=""font-size: 12px;"">(taxes incluses)</span><strong><span style=""font-size: 12px;"">:</span></strong></p>
<p><span style=""font-size: 12px;"">Adulte: 8 $ </span></p>
<p><span style=""font-size: 12px;"">Enfant: 5$ (moins de 18 ans)</span></p>","/f/r/frozen2.png","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Valérie Carpentier","vc","","4,8","","","34.7900","base","201410042222","Salle Multi","000000","","<p><span style=""color: #3366ff; font-size: medium;"">Une coproduction du Massif de Charlevoix et du Domaine Forget</span></p>
<p><em><strong>4 octobre 2014 &agrave; 20h</strong></em></p>
<p>La grande gagnante de la premi&egrave;re saison de La Voix lance sa premi&egrave;re&nbsp;tourn&eacute;e ! Inspir&eacute; de son album L&rsquo;&eacute;t&eacute; des orages, certifi&eacute; disque d&rsquo;or, et des&nbsp;succ&egrave;s qui ont charm&eacute; son public, ce spectacle promet une ambiance pop,&nbsp;feutr&eacute;e et r&eacute;tro, o&ugrave; la voix exceptionnelle et le talent d&rsquo;interpr&egrave;te touchant&nbsp;de Val&eacute;rie seront mis en valeur. &Agrave; ces qualit&eacute;s vocales se marient les&nbsp;compositions et les textes &eacute;crits par de grosses pointures de la musique&nbsp;qu&eacute;b&eacute;coise : Ariane Moffatt, Daniel B&eacute;langer, Pierre Lapointe, Yann Perreau,&nbsp;Alex Nevsky, Marie-Pierre Arthur&hellip; Sur sc&egrave;ne, comme ont pu le d&eacute;couvrir&nbsp;plus de 2,5 millions de t&eacute;l&eacute;spectateurs &agrave; La Voix, Val&eacute;rie fait preuve d&rsquo;un&nbsp;charme et d&rsquo;une l&eacute;g&egrave;ret&eacute; qui r&eacute;chauffent le coeur. L&rsquo;&eacute;t&eacute; des orages, un&nbsp;spectacle qui promet en 2014 !</p>
<p><span><strong>Billets</strong></span></p>
<p><span>Les billets pour ce spectacle sont offerts au co&ucirc;t de :<br /></span>Pr&eacute;vente:&nbsp;37 $ taxes incluses<br />R&eacute;gulier:&nbsp;40 $ taxes incluses</p>
<p><em>La pr&eacute;vente se termine le 4 septembre 2014</em></p>
<p><strong>Lieu:</strong></p>
<p>Salle Multi&nbsp;&agrave; l'H&ocirc;tel La Ferme<br />50 , rue de la Ferme<br />Baie-Saint-Paul, Qc<br />G3Z 0G2</p>
<p><strong>&nbsp;</strong><strong>Pour information:</strong></p>
<p>418-240-4114</p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;samedi le 4 octobre 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 20 h, a</span><span style=""font-size: 12px;"">dmission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix taxes incluses :</span></strong></p>
<p><span style=""font-size: 12px;"">Pr&eacute;vente: 37 $ </span></p>
<p><span style=""font-size: 12px;"">R&eacute;gulier: 40 $ </span></p>
<p><em>La pr&eacute;vente se termine le 4 septembre 2014</em></p>
<p><span style=""font-size: 12px;""><br /></span></p>","/v/a/valerie_carpentier_2.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
"barcodeticket","Adults","Projection de film: Charlevoix  un voyage à travers les saisons","vc","","4,8","","","0.0000","base","201405103333","Salle Multi","000000","","<p><em><strong>10 mai 2014 &agrave; 15h00</strong></em></p>
<p>Quatre saisons dans la vie quotidienne des Charlevoisiens. Une mosa&iuml;que visuelle et sonore, une invitation &agrave; conna&icirc;tre davantage un des plus beaux coins du Qu&eacute;bec reconnu comme UNESCO comme r&eacute;serve mondiale de la biosph&egrave;re.</p>
<p><span><strong>Billets</strong></span></p>
<p><span>Les billets pour cette projection sont gratuits.&nbsp;</span></p>
<p><strong>Lieu:</strong></p>
<p>Salle Multi&nbsp;&agrave; l'H&ocirc;tel La Ferme<br />50 , rue de la Ferme<br />Baie-Saint-Paul, Qc<br />G3Z 0G2&nbsp;</p>
<p><strong>&nbsp;</strong><strong>Pour information:</strong></p>
<p>418-240-4124 poste 4052</p>","<p><span style=""font-size: 12px;""><strong>Date :</strong>&nbsp;samedi le 10 mai 2014</span></p>
<p><span style=""font-size: 12px;""><strong> Heure :</strong> 15h00, a</span><span style=""font-size: 12px;"">dmission g&eacute;n&eacute;rale </span></p>
<p><strong><span style=""font-size: 12px;"">Prix taxes incluses :</span></strong></p>
<p>Gratuit</p>
<p><span style=""font-size: 12px;""><br /></span></p>","/b/i/billet_film.jpg","Désactivé","francais","Catalogue, Recherche","[ USE DEFAULT ]","virtual","Taxable Goods"
